,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),YEAR
119071,2015/03/08 17:00:00,6,-4.67,11.01,9.3,32.64,1.87,86.5,7.75,11.3,2015
119084,2015/03/08 18:00:00,6,-4.47,10.83,9.9,32.5,1.9,94.0,8.46,11.5,2015
119097,2015/03/08 19:00:00,6,-4.47,10.87,10.5,32.51,1.84,89.7,8.07,11.5,2015
119110,2015/03/08 20:00:00,6,-4.77,10.84,8.8,32.49,1.77,90.4,8.14,11.2,2015
119123,2015/03/08 21:00:00,6,-4.97,10.97,9.3,32.6,1.88,87.7,7.86,11.0,2015
119135,2015/03/08 22:00:00,6,-5.37,10.96,9.4,32.59,1.94,86.7,7.78,10.6,2015
119147,2015/03/08 23:00:00,6,-5.47,10.95,9.7,32.57,1.87,86.8,7.8,10.5,2015
119159,2015/03/09 00:00:00,6,-5.87,10.94,8.9,32.62,1.87,89.6,8.04,10.1,2015
119171,2015/03/09 01:00:00,6,-5.87,11.19,9.3,32.84,1.91,84.5,7.54,10.1,2015
119183,2015/03/09 02:00:00,6,-5.67,11.17,6.9,32.81,1.87,86.1,7.68,10.3,2015
119195,2015/03/09 03:00:00,6,-5.27,11.23,7.4,32.82,1.93,84.9,7.56,10.7,2015
119207,2015/03/09 04:00:00,6,-4.97,10.96,8.7,32.62,1.97,89.6,8.04,11.0,2015
119219,2015/03/09 05:00:00,6,-4.57,10.97,9.9,32.64,1.87,87.8,7.88,11.4,2015
119232,2015/03/09 06:00:00,6,-4.47,10.89,10.2,32.55,2.0,88.8,7.98,11.5,2015
119245,2015/03/09 07:00:00,6,-4.27,10.9,10.6,32.46,1.89,92.5,8.32,11.7,2015
119258,2015/03/09 08:00:00,6,-4.47,10.7,11.1,32.39,1.95,96.6,8.73,11.5,2015
119271,2015/03/09 09:00:00,6,-4.97,11.06,10.7,32.68,1.88,89.7,8.02,11.0,2015
119284,2015/03/09 10:00:00,6,-5.27,11.13,10.3,32.74,1.85,86.5,7.73,10.7,2015
119296,2015/03/09 11:00:00,6,-5.57,10.8,11.8,32.48,2.01,95.5,8.6,10.4,2015
119308,2015/03/09 12:00:00,6,-5.87,11.18,11.8,32.77,1.94,86.4,7.71,10.1,2015
119320,2015/03/09 13:00:00,6,-5.77,11.35,8.8,32.9,1.8,85.1,7.56,10.2,2015
119332,2015/03/09 14:00:00,6,-5.57,11.11,11.5,32.7,1.9,90.6,8.1,10.4,2015
119344,2015/03/09 15:00:00,6,-5.47,11.08,11.8,32.67,1.92,91.3,8.17,10.5,2015
119356,2015/03/09 16:00:00,6,-5.17,11.06,10.7,32.65,1.98,91.3,8.17,10.8,2015
119368,2015/03/09 17:00:00,6,-4.67,11.0,11.7,32.54,1.97,93.8,8.41,11.3,2015
119381,2015/03/09 18:00:00,6,-4.27,11.1,9.7,32.72,1.78,90.0,8.04,11.7,2015
119394,2015/03/09 19:00:00,6,-4.37,11.0,10.2,32.62,1.82,90.6,8.12,11.6,2015
119407,2015/03/09 20:00:00,6,-4.27,11.12,8.1,32.71,1.74,86.6,7.74,11.7,2015
119420,2015/03/09 21:00:00,6,-4.57,11.13,8.9,32.72,1.82,87.4,7.81,11.4,2015
119433,2015/03/09 22:00:00,6,-5.27,11.11,8.6,32.71,1.73,87.6,7.83,10.7,2015
119445,2015/03/09 23:00:00,6,-5.27,11.33,7.6,32.88,1.76,86.0,7.64,10.7,2015
119457,2015/03/10 00:00:00,6,-5.27,11.29,8.7,32.82,1.81,87.3,7.77,10.7,2015
119469,2015/03/10 01:00:00,6,-5.37,11.27,8.9,32.8,1.73,88.1,7.84,10.6,2015
119481,2015/03/10 02:00:00,6,-5.37,11.29,8.1,32.8,1.66,87.5,7.78,10.6,2015
119493,2015/03/10 03:00:00,6,-5.07,11.2,9.3,32.75,1.85,88.0,7.85,10.9,2015
119505,2015/03/10 04:00:00,6,-5.47,11.26,8.0,32.82,1.8,87.7,7.8,10.5,2015
119517,2015/03/10 05:00:00,6,-4.77,11.35,7.3,32.88,1.82,84.9,7.54,11.2,2015
119530,2015/03/10 06:00:00,6,-4.67,11.22,8.1,32.8,1.79,87.7,7.82,11.3,2015
119543,2015/03/10 07:00:00,6,-4.17,11.25,8.1,32.83,1.79,85.5,7.61,11.8,2015
119556,2015/03/10 08:00:00,6,-4.47,11.09,9.9,32.65,1.76,91.3,8.17,11.5,2015
119569,2015/03/10 09:00:00,6,-4.47,11.15,9.3,32.69,1.85,91.2,8.14,11.5,2015
119582,2015/03/10 10:00:00,6,-4.77,11.14,9.8,32.63,1.91,93.4,8.35,11.2,2015
119595,2015/03/10 11:00:00,6,-5.07,11.18,10.1,32.58,1.87,97.0,8.67,10.9,2015
119607,2015/03/10 12:00:00,6,-5.57,11.11,11.7,32.52,1.93,98.3,8.8,10.4,2015
119619,2015/03/10 13:00:00,6,-5.47,11.13,10.8,32.48,1.96,99.7,8.92,10.5,2015
119631,2015/03/10 14:00:00,6,-5.47,11.2,9.8,32.59,2.08,95.3,8.51,10.5,2015
119643,2015/03/10 15:00:00,6,-5.37,11.32,9.4,32.74,2.05,89.8,7.99,10.6,2015
119655,2015/03/10 16:00:00,6,-5.17,11.17,10.1,32.6,2.04,94.2,8.41,10.8,2015
119667,2015/03/10 17:00:00,6,-4.97,11.14,10.3,32.57,2.06,94.8,8.48,11.0,2015
119679,2015/03/10 18:00:00,6,-4.67,11.15,11.1,32.6,2.16,92.8,8.3,11.3,2015
119692,2015/03/10 19:00:00,6,-4.37,11.03,10.3,32.52,2.04,94.1,8.43,11.6,2015
119705,2015/03/10 20:00:00,6,-4.57,10.91,11.0,32.43,2.08,95.8,8.61,11.4,2015
119718,2015/03/10 21:00:00,6,-4.87,10.94,11.4,32.45,2.19,94.5,8.5,11.1,2015
119731,2015/03/10 22:00:00,6,-4.77,10.86,11.5,32.4,2.05,95.1,8.57,11.2,2015
119744,2015/03/10 23:00:00,6,-5.17,10.83,8.4,32.36,1.84,94.6,8.52,10.8,2015
119756,2015/03/11 00:00:00,6,-5.47,10.86,6.9,32.37,1.73,92.1,8.3,10.5,2015
119768,2015/03/11 01:00:00,6,-5.47,10.85,5.8,32.39,1.62,92.2,8.31,10.5,2015
119780,2015/03/11 02:00:00,6,-5.67,10.84,5.5,32.4,1.63,91.4,8.23,10.3,2015
119792,2015/03/11 03:00:00,6,-5.37,10.89,6.2,32.45,1.73,89.6,8.06,10.6,2015
119804,2015/03/11 04:00:00,6,-4.97,10.75,5.3,32.46,1.53,91.5,8.25,11.0,2015
119816,2015/03/11 05:00:00,6,-4.87,10.69,5.3,32.45,1.5,91.2,8.24,11.1,2015
119829,2015/03/11 06:00:00,6,-4.67,10.75,5.3,32.51,1.53,89.7,8.09,11.3,2015
119842,2015/03/11 07:00:00,6,-4.67,10.75,6.0,32.59,1.65,90.2,8.13,11.3,2015
119855,2015/03/11 08:00:00,6,-4.57,10.72,5.0,32.39,1.77,91.7,8.28,11.4,2015
119868,2015/03/11 09:00:00,6,-4.57,10.65,4.0,31.94,1.91,91.7,8.32,11.4,2015
119881,2015/03/11 10:00:00,6,-4.77,10.71,3.8,31.96,1.95,92.3,8.36,11.2,2015
119894,2015/03/11 11:00:00,6,-5.07,10.67,4.8,31.85,2.11,93.1,8.45,10.9,2015
119906,2015/03/11 12:00:00,6,-5.37,10.79,5.6,32.09,2.2,93.0,8.41,10.6,2015
119918,2015/03/11 13:00:00,6,-5.57,10.83,5.3,32.04,2.38,94.3,8.52,10.4,2015
119930,2015/03/11 14:00:00,6,-5.67,10.91,5.7,32.22,2.79,93.9,8.46,10.3,2015
119942,2015/03/11 15:00:00,6,-5.47,10.93,5.7,32.21,2.75,94.4,8.5,10.5,2015
119954,2015/03/11 16:00:00,6,-5.27,10.91,5.3,32.16,2.95,95.9,8.64,10.7,2015
119966,2015/03/11 17:00:00,6,-5.37,10.9,5.5,32.21,3.12,95.5,8.6,10.6,2015
119978,2015/03/11 18:00:00,6,-4.77,10.91,5.9,32.27,5.39,94.8,8.54,11.2,2015
119991,2015/03/11 19:00:00,6,-4.67,10.92,6.5,32.33,10.67,93.7,8.43,11.3,2015
120004,2015/03/11 20:00:00,6,-4.57,10.91,6.5,32.35,8.17,92.8,8.35,11.4,2015
120017,2015/03/11 21:00:00,6,-5.27,10.86,6.4,32.31,5.35,93.2,8.39,10.7,2015
120029,2015/03/11 22:00:00,6,-4.87,10.85,6.4,32.33,4.42,92.9,8.37,11.1,2015
120042,2015/03/11 23:00:00,6,-4.97,10.71,6.9,32.13,3.46,93.6,8.47,11.0,2015
120055,2015/03/12 00:00:00,6,-5.27,10.73,6.7,32.21,3.56,93.6,8.46,10.7,2015
120067,2015/03/12 01:00:00,6,-5.67,10.7,6.4,32.21,3.7,92.5,8.37,10.3,2015
120079,2015/03/12 02:00:00,6,-5.27,10.65,6.9,32.19,3.6,92.8,8.41,10.7,2015
120091,2015/03/12 03:00:00,6,-5.47,10.62,6.5,32.19,4.44,93.1,8.44,10.5,2015
120103,2015/03/12 04:00:00,6,-5.87,10.58,7.0,32.2,5.75,92.7,8.41,10.1,2015
120115,2015/03/12 05:00:00,6,-5.17,10.54,7.0,32.18,7.25,92.8,8.43,10.8,2015
120127,2015/03/12 06:00:00,6,-4.57,10.51,7.2,32.18,8.58,92.6,8.41,11.4,2015
120140,2015/03/12 07:00:00,6,-4.77,10.52,7.3,32.22,10.64,92.6,8.41,11.2,2015
120153,2015/03/12 08:00:00,6,-4.37,10.55,6.8,32.29,8.42,92.5,8.4,11.6,2015
120166,2015/03/12 09:00:00,6,-4.47,10.58,7.3,32.32,8.91,92.2,8.36,11.5,2015
120179,2015/03/12 10:00:00,6,-4.77,10.65,7.6,32.31,7.83,92.1,8.34,11.2,2015
120192,2015/03/12 11:00:00,6,-4.97,10.76,8.5,32.27,7.09,93.4,8.44,11.0,2015
120205,2015/03/12 12:00:00,6,-5.27,11.14,8.6,32.25,5.55,97.5,8.73,10.7,2015
120217,2015/03/12 13:00:00,6,-5.47,11.29,10.2,32.24,5.4,98.3,8.78,10.5,2015
120229,2015/03/12 14:00:00,6,-5.57,11.25,10.1,32.24,6.2,98.6,8.81,10.4,2015
120241,2015/03/12 15:00:00,6,-5.57,11.3,11.4,32.26,6.66,101.0,9.02,10.4,2015
120253,2015/03/12 16:00:00,6,-5.47,11.27,10.9,32.26,5.98,102.7,9.17,10.5,2015
120265,2015/03/12 17:00:00,6,-5.37,11.09,12.2,32.26,5.64,104.2,9.35,10.6,2015
120277,2015/03/12 18:00:00,6,-5.27,10.8,12.4,32.27,4.6,104.3,9.41,10.7,2015
120289,2015/03/12 19:00:00,6,-4.87,10.91,11.8,32.29,4.41,103.5,9.31,11.1,2015
120302,2015/03/12 20:00:00,6,-4.77,10.79,8.8,32.24,4.11,101.4,9.15,11.2,2015
120315,2015/03/12 21:00:00,6,-4.77,10.75,8.4,32.27,3.39,99.8,9.02,11.2,2015
120328,2015/03/12 22:00:00,6,-5.17,10.79,9.1,32.24,3.39,99.4,8.98,10.8,2015
120340,2015/03/12 23:00:00,6,-5.07,10.77,9.5,32.21,3.39,99.2,8.96,10.9,2015
120352,2015/03/13 00:00:00,6,-5.17,10.94,10.1,32.24,3.34,100.1,9.01,10.8,2015
120364,2015/03/13 01:00:00,6,-5.37,10.85,10.7,32.28,3.06,99.8,9.0,10.6,2015
120376,2015/03/13 02:00:00,6,-5.37,10.75,11.1,32.26,2.62,98.6,8.91,10.6,2015
120388,2015/03/13 03:00:00,6,-5.27,10.58,10.7,32.31,2.4,99.4,9.01,10.7,2015
120400,2015/03/13 04:00:00,6,-5.37,10.54,12.0,32.31,2.29,99.7,9.05,10.6,2015
120412,2015/03/13 05:00:00,6,-5.17,10.5,12.5,32.27,2.42,100.1,9.09,10.8,2015
120424,2015/03/13 06:00:00,6,-5.17,10.5,12.7,32.23,2.34,99.4,9.03,10.8,2015
120436,2015/03/13 07:00:00,6,-4.77,10.47,12.6,32.27,2.13,99.7,9.07,11.2,2015
120449,2015/03/13 08:00:00,6,-4.87,10.48,13.2,32.24,2.18,100.2,9.1,11.1,2015
120462,2015/03/13 09:00:00,6,-4.67,10.78,12.5,32.16,2.48,99.3,8.97,11.3,2015
120475,2015/03/13 10:00:00,6,-4.77,10.48,15.3,32.22,2.18,98.8,8.98,11.2,2015
120488,2015/03/13 11:00:00,6,-4.97,10.44,14.4,32.23,2.0,98.3,8.94,11.0,2015
120500,2015/03/13 12:00:00,6,-5.37,10.45,15.4,32.25,2.18,99.5,9.05,10.6,2015
120512,2015/03/13 13:00:00,6,-5.47,10.48,12.9,32.28,2.14,98.7,8.97,10.5,2015
120524,2015/03/13 14:00:00,6,-5.57,10.95,15.7,32.15,2.63,111.9,10.07,10.4,2015
120536,2015/03/13 15:00:00,6,-5.67,10.93,14.9,32.17,2.46,112.8,10.16,10.3,2015
120548,2015/03/13 16:00:00,6,-5.57,11.12,15.6,32.19,2.32,116.3,10.43,10.4,2015
120560,2015/03/13 17:00:00,6,-5.57,10.91,14.7,32.21,2.38,112.4,10.12,10.4,2015
120572,2015/03/13 18:00:00,6,-5.27,10.86,13.7,32.23,2.34,110.9,10.0,10.7,2015
120584,2015/03/13 19:00:00,6,-5.37,10.76,11.2,32.23,2.61,108.5,9.8,10.6,2015
120596,2015/03/13 20:00:00,6,-4.97,10.72,11.4,32.23,4.04,106.6,9.64,11.0,2015
120609,2015/03/13 21:00:00,6,-4.97,10.68,11.7,32.25,4.12,105.6,9.56,11.0,2015
120621,2015/03/13 22:00:00,6,-5.17,10.7,12.1,32.24,5.2,105.1,9.51,10.8,2015
120633,2015/03/13 23:00:00,6,-5.27,10.7,12.0,32.23,4.38,104.9,9.49,10.7,2015
120645,2015/03/14 00:00:00,6,-4.87,10.71,12.8,32.23,5.4,105.5,9.54,11.1,2015
120658,2015/03/14 01:00:00,6,-5.27,10.73,12.0,32.22,6.24,105.5,9.54,10.7,2015
120670,2015/03/14 02:00:00,6,-5.47,10.73,13.2,32.21,6.03,104.7,9.46,10.5,2015
120682,2015/03/14 03:00:00,6,-5.17,10.76,13.6,32.21,5.1,104.4,9.43,10.8,2015
120694,2015/03/14 04:00:00,6,-5.47,10.76,14.2,32.21,3.99,103.6,9.36,10.5,2015
120706,2015/03/14 05:00:00,6,-5.47,10.75,15.4,32.21,4.21,101.6,9.18,10.5,2015
120718,2015/03/14 06:00:00,6,-4.97,10.74,16.0,32.22,3.7,101.2,9.15,11.0,2015
120730,2015/03/14 07:00:00,6,-4.87,10.72,17.1,32.22,3.33,100.7,9.11,11.1,2015
120743,2015/03/14 08:00:00,6,-4.87,10.76,17.1,32.2,2.96,102.7,9.28,11.1,2015
120756,2015/03/14 09:00:00,6,-4.87,10.8,19.6,32.2,3.13,106.7,9.63,11.1,2015
120769,2015/03/14 10:00:00,6,-4.87,10.78,19.7,32.21,2.77,104.7,9.45,11.1,2015
120782,2015/03/14 11:00:00,6,-4.87,10.81,20.0,32.21,2.49,105.3,9.51,11.1,2015
120795,2015/03/14 12:00:00,6,-5.07,10.79,20.6,32.21,2.59,105.0,9.48,10.9,2015
120807,2015/03/14 13:00:00,6,-5.37,10.78,18.3,32.22,2.51,104.1,9.4,10.6,2015
120819,2015/03/14 14:00:00,6,-5.47,10.78,16.7,32.22,2.53,104.7,9.46,10.5,2015
120831,2015/03/14 15:00:00,6,-5.47,10.73,15.4,32.22,2.62,105.4,9.53,10.5,2015
120843,2015/03/14 16:00:00,6,-5.67,10.71,17.0,32.22,2.7,103.3,9.34,10.3,2015
120855,2015/03/14 17:00:00,6,-5.77,10.69,16.2,32.23,2.31,103.8,9.39,10.2,2015
120867,2015/03/14 18:00:00,6,-5.57,10.67,15.6,32.23,2.44,102.5,9.28,10.4,2015
120879,2015/03/14 19:00:00,6,-5.77,10.75,18.1,32.24,2.41,106.6,9.64,10.2,2015
120891,2015/03/14 20:00:00,6,-5.47,10.65,14.2,32.23,3.19,101.9,9.23,10.5,2015
120903,2015/03/14 21:00:00,6,-5.47,11.0,18.3,32.08,2.59,105.2,9.46,10.5,2015
120915,2015/03/14 22:00:00,6,-5.37,11.09,18.0,32.02,2.51,108.9,9.78,10.6,2015
120927,2015/03/14 23:00:00,6,-5.07,10.86,18.7,32.13,2.61,104.3,9.41,10.9,2015
120939,2015/03/15 00:00:00,6,-5.17,10.98,17.6,32.11,2.65,108.9,9.8,10.8,2015
120951,2015/03/15 01:00:00,6,-4.97,10.84,17.0,32.18,2.71,103.8,9.37,11.0,2015
120963,2015/03/15 02:00:00,6,-5.07,10.92,16.7,32.16,2.59,103.7,9.34,10.9,2015
120975,2015/03/15 03:00:00,6,-5.07,11.07,18.3,32.06,2.61,102.8,9.23,10.9,2015
120987,2015/03/15 04:00:00,6,-5.07,10.97,18.5,32.02,2.47,103.1,9.29,10.9,2015
120999,2015/03/15 05:00:00,6,-5.17,10.95,17.2,32.05,2.57,102.5,9.23,10.8,2015
121011,2015/03/15 06:00:00,6,-5.07,10.89,18.5,32.05,2.52,102.9,9.28,10.9,2015
121023,2015/03/15 07:00:00,6,-5.07,10.88,17.7,32.05,2.38,102.3,9.23,10.9,2015
121035,2015/03/15 08:00:00,6,-5.07,10.89,16.5,32.12,2.48,101.1,9.11,10.9,2015
121047,2015/03/15 09:00:00,6,-5.07,10.82,16.6,32.2,2.48,101.4,9.15,10.9,2015
121059,2015/03/15 10:00:00,6,-4.97,10.8,17.1,32.19,2.42,102.1,9.22,11.0,2015
121072,2015/03/15 11:00:00,6,-4.97,10.79,16.2,32.22,2.47,99.9,9.02,11.0,2015
121084,2015/03/15 12:00:00,6,-4.97,10.7,15.9,32.22,2.47,101.2,9.16,11.0,2015
121097,2015/03/15 13:00:00,6,-5.27,10.69,21.0,32.23,2.55,99.7,9.02,10.7,2015
121109,2015/03/15 14:00:00,6,-5.27,10.74,21.2,32.23,2.46,100.5,9.08,10.7,2015
121121,2015/03/15 15:00:00,6,-5.37,10.7,21.2,32.24,2.63,100.2,9.07,10.6,2015
121133,2015/03/15 16:00:00,6,-5.67,10.71,17.3,32.23,2.2,102.4,9.26,10.3,2015
121145,2015/03/15 17:00:00,6,-5.77,10.68,17.4,32.23,2.42,100.6,9.1,10.2,2015
121157,2015/03/15 18:00:00,6,-5.77,10.7,15.6,32.23,1.98,101.3,9.17,10.2,2015
121169,2015/03/15 19:00:00,6,-5.67,10.85,17.3,32.19,2.48,108.0,9.74,10.3,2015
121181,2015/03/15 20:00:00,6,-5.67,10.92,18.0,32.15,2.44,106.6,9.6,10.3,2015
121193,2015/03/15 21:00:00,6,-5.47,10.69,15.1,32.22,2.32,102.4,9.27,10.5,2015
121205,2015/03/15 22:00:00,6,-5.47,10.71,17.8,32.21,2.54,101.4,9.17,10.5,2015
121217,2015/03/15 23:00:00,6,-5.27,10.7,15.6,32.21,2.89,100.2,9.07,10.7,2015
121229,2015/03/16 00:00:00,6,-5.07,10.83,18.3,32.19,2.1,103.5,9.34,10.9,2015
121241,2015/03/16 01:00:00,6,-4.87,10.79,17.9,32.21,2.12,102.5,9.26,11.1,2015
121254,2015/03/16 02:00:00,6,-4.87,10.85,15.2,32.19,2.04,103.5,9.34,11.1,2015
121267,2015/03/16 03:00:00,6,-4.87,10.8,14.5,32.21,2.0,100.8,9.1,11.1,2015
121280,2015/03/16 04:00:00,6,-4.97,10.8,13.1,32.2,1.88,100.8,9.1,11.0,2015
121293,2015/03/16 05:00:00,6,-5.07,10.73,14.4,32.23,2.11,98.7,8.93,10.9,2015
121305,2015/03/16 06:00:00,6,-5.17,10.99,17.6,32.17,2.38,105.4,9.47,10.8,2015
121317,2015/03/16 07:00:00,6,-5.27,10.81,19.6,32.24,2.88,102.5,9.25,10.7,2015
121329,2015/03/16 08:00:00,6,-5.27,10.79,15.7,32.22,2.04,102.4,9.25,10.7,2015
121341,2015/03/16 09:00:00,6,-5.17,10.81,17.9,32.21,1.94,102.8,9.28,10.8,2015
121353,2015/03/16 10:00:00,6,-4.97,10.78,17.8,32.22,2.38,101.5,9.16,11.0,2015
121365,2015/03/16 11:00:00,6,-4.97,10.8,18.4,32.22,2.22,103.1,9.31,11.0,2015
121377,2015/03/16 12:00:00,6,-4.87,10.91,16.9,32.18,1.93,103.2,9.3,11.1,2015
121390,2015/03/16 13:00:00,6,-4.97,10.84,17.8,32.19,2.02,104.5,9.43,11.0,2015
121402,2015/03/16 14:00:00,6,-5.07,10.75,14.6,32.22,1.92,101.9,9.21,10.9,2015
121414,2015/03/16 15:00:00,6,-5.07,10.74,16.8,32.22,2.3,102.5,9.26,10.9,2015
121426,2015/03/16 16:00:00,6,-5.27,10.73,15.7,32.22,2.24,101.7,9.2,10.7,2015
121438,2015/03/16 17:00:00,6,-5.37,10.91,17.5,32.19,2.64,103.5,9.32,10.6,2015
121450,2015/03/16 18:00:00,6,-5.77,10.8,16.1,32.22,2.83,102.7,9.27,10.2,2015
121462,2015/03/16 19:00:00,6,-5.87,10.83,16.1,32.21,2.89,103.6,9.35,10.1,2015
121474,2015/03/16 20:00:00,6,-5.77,10.89,17.7,32.16,2.77,102.1,9.2,10.2,2015
121486,2015/03/16 21:00:00,6,-5.67,11.19,17.7,32.12,2.46,105.0,9.41,10.3,2015
121498,2015/03/16 22:00:00,6,-5.67,10.86,16.7,32.16,2.49,102.1,9.21,10.3,2015
121510,2015/03/16 23:00:00,6,-5.37,11.98,20.0,31.79,2.06,120.5,10.64,10.6,2015
121522,2015/03/17 00:00:00,6,-5.17,11.01,18.0,32.1,2.55,108.8,9.79,10.8,2015
121534,2015/03/17 01:00:00,6,-4.97,10.96,18.3,32.12,2.43,106.3,9.57,11.0,2015
121547,2015/03/17 02:00:00,6,-4.77,10.91,18.0,32.14,2.19,105.2,9.48,11.2,2015
121560,2015/03/17 03:00:00,6,-4.67,10.84,14.8,32.15,2.13,103.3,9.32,11.3,2015
121573,2015/03/17 04:00:00,6,-4.67,10.95,15.5,32.12,2.23,107.9,9.72,11.3,2015
121586,2015/03/17 05:00:00,6,-4.87,11.02,22.1,32.08,2.45,108.9,9.79,11.1,2015
121599,2015/03/17 06:00:00,6,-4.97,10.85,15.9,32.15,2.08,100.7,9.08,11.0,2015
121612,2015/03/17 07:00:00,6,-5.07,10.84,16.6,32.18,2.14,100.1,9.03,10.9,2015
121624,2015/03/17 08:00:00,6,-5.37,10.83,16.9,32.21,2.46,101.4,9.15,10.6,2015
121636,2015/03/17 09:00:00,6,-5.27,10.82,15.8,32.21,2.44,101.9,9.19,10.7,2015
121648,2015/03/17 10:00:00,6,-5.27,10.83,16.6,32.19,2.13,101.6,9.17,10.7,2015
121660,2015/03/17 11:00:00,6,-5.27,10.96,19.3,32.12,2.01,104.3,9.39,10.7,2015
121672,2015/03/17 12:00:00,6,-4.87,11.07,24.8,32.07,2.1,107.2,9.63,11.1,2015
121685,2015/03/17 13:00:00,6,-4.67,10.89,17.2,32.18,2.1,104.3,9.4,11.3,2015
121698,2015/03/17 14:00:00,6,-4.67,11.07,21.6,32.08,2.1,106.0,9.52,11.3,2015
121711,2015/03/17 15:00:00,6,-4.67,10.92,17.5,32.17,1.97,105.4,9.49,11.3,2015
121724,2015/03/17 16:00:00,6,-4.67,10.89,18.9,32.18,2.04,104.1,9.38,11.3,2015
121737,2015/03/17 17:00:00,6,-5.07,11.11,20.5,32.09,2.15,111.5,10.0,10.9,2015
121749,2015/03/17 18:00:00,6,-5.17,11.35,20.0,32.05,2.08,118.7,10.6,10.8,2015
121761,2015/03/17 19:00:00,6,-5.67,10.98,17.2,32.14,2.08,108.7,9.78,10.3,2015
121773,2015/03/17 20:00:00,6,-5.77,11.02,17.5,32.11,2.12,109.7,9.86,10.2,2015
121785,2015/03/17 21:00:00,6,-5.87,11.0,18.7,32.1,2.07,109.9,9.89,10.1,2015
121797,2015/03/17 22:00:00,6,-5.87,11.12,18.7,32.06,2.0,112.1,10.06,10.1,2015
121809,2015/03/17 23:00:00,6,-5.57,11.36,22.8,31.99,1.91,115.3,10.3,10.4,2015
121821,2015/03/18 00:00:00,6,-5.37,12.03,23.3,31.91,2.06,140.5,12.38,10.6,2015
121833,2015/03/18 01:00:00,6,-4.97,12.06,21.7,31.89,1.88,141.0,12.42,11.0,2015
121845,2015/03/18 02:00:00,6,-4.67,12.03,21.9,31.88,1.85,134.3,11.83,11.3,2015
121858,2015/03/18 03:00:00,6,-4.37,12.05,21.0,31.85,1.94,136.5,12.02,11.6,2015
121871,2015/03/18 04:00:00,6,-4.37,12.31,22.0,31.87,1.98,138.9,12.17,11.6,2015
121884,2015/03/18 05:00:00,6,-4.57,12.16,19.9,31.89,2.23,128.2,11.26,11.4,2015
121897,2015/03/18 06:00:00,6,-4.77,12.03,21.2,31.94,1.79,132.3,11.65,11.2,2015
121910,2015/03/18 07:00:00,6,-4.97,11.48,21.7,31.99,1.8,119.5,10.65,11.0,2015
121923,2015/03/18 08:00:00,6,-5.17,11.62,19.5,31.96,1.76,127.5,11.33,10.8,2015
121935,2015/03/18 09:00:00,6,-5.57,11.59,17.1,31.95,1.68,122.3,10.87,10.4,2015
121947,2015/03/18 10:00:00,6,-5.47,11.32,19.5,32.01,1.76,113.2,10.12,10.5,2015
121959,2015/03/18 11:00:00,6,-5.27,11.53,19.2,31.95,1.67,122.7,10.92,10.7,2015
121971,2015/03/18 12:00:00,6,-5.07,11.8,21.1,31.9,1.64,139.4,12.34,10.9,2015
121983,2015/03/18 13:00:00,6,-4.87,11.14,26.3,32.07,2.13,111.7,10.02,11.1,2015
121996,2015/03/18 14:00:00,6,-4.57,11.2,23.2,32.03,2.03,112.4,10.07,11.4,2015
122009,2015/03/18 15:00:00,6,-4.37,11.29,22.5,32.03,1.75,116.4,10.41,11.6,2015
122022,2015/03/18 16:00:00,6,-4.57,11.67,18.6,31.93,1.63,133.9,11.89,11.4,2015
122035,2015/03/18 17:00:00,6,-4.77,12.89,17.4,31.74,1.76,156.3,13.53,11.2,2015
122048,2015/03/18 18:00:00,6,-4.97,11.28,17.1,32.01,1.59,116.4,10.42,11.0,2015
122061,2015/03/18 19:00:00,6,-5.47,11.2,17.9,32.02,1.84,114.4,10.25,10.5,2015
122073,2015/03/18 20:00:00,6,-5.77,11.15,18.3,32.02,1.85,111.4,9.99,10.2,2015
122085,2015/03/18 21:00:00,6,-5.97,11.51,14.5,31.94,1.52,132.8,11.83,10.0,2015
122096,2015/03/18 22:00:00,6,-6.07,10.99,21.1,32.1,2.3,99.3,8.93,9.9,2015
122107,2015/03/18 23:00:00,6,-5.77,11.44,16.5,31.93,1.49,133.1,11.87,10.2,2015
122119,2015/03/19 00:00:00,6,-5.57,11.03,14.6,32.08,1.59,101.8,9.15,10.4,2015
122131,2015/03/19 01:00:00,6,-5.07,11.04,14.5,32.07,1.56,102.3,9.19,10.9,2015
122143,2015/03/19 02:00:00,6,-4.87,12.01,14.1,31.87,1.3,152.7,13.46,11.1,2015
122156,2015/03/19 03:00:00,6,-4.57,11.08,13.4,32.05,1.39,101.7,9.14,11.4,2015
122169,2015/03/19 04:00:00,6,-4.27,11.24,18.1,32.02,1.6,114.0,10.21,11.7,2015
122182,2015/03/19 05:00:00,6,-4.47,11.15,14.9,32.02,1.27,106.1,9.52,11.5,2015
122195,2015/03/19 06:00:00,6,-4.57,11.3,14.8,31.97,1.24,118.4,10.59,11.4,2015
122208,2015/03/19 07:00:00,6,-4.67,11.05,17.9,32.07,1.73,105.2,9.46,11.3,2015
122221,2015/03/19 08:00:00,6,-5.37,11.03,13.7,32.08,1.52,104.4,9.39,10.6,2015
122233,2015/03/19 09:00:00,6,-5.27,10.98,16.1,32.07,1.54,100.9,9.08,10.7,2015
