,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),YEAR
99988,2015/01/03 18:00:00,1,0.03,10.48,1.7,31.59,1.1,114.1,10.41,11.0,2015
100000,2015/01/03 19:00:00,1,-0.17,10.45,1.6,31.58,1.17,113.5,10.37,10.8,2015
100012,2015/01/03 20:00:00,1,-0.77,10.45,1.7,31.59,1.13,113.2,10.34,10.2,2015
100024,2015/01/03 21:00:00,1,-0.87,10.43,1.6,31.59,1.12,113.0,10.33,10.1,2015
100036,2015/01/03 22:00:00,1,-1.07,10.4,1.8,31.59,1.16,113.0,10.33,9.9,2015
100047,2015/01/03 23:00:00,1,-1.07,10.38,1.8,31.59,1.17,113.1,10.34,9.9,2015
100058,2015/01/04 00:00:00,1,-0.77,10.37,1.7,31.59,1.13,113.0,10.34,10.2,2015
100070,2015/01/04 01:00:00,1,-0.27,10.33,1.7,31.59,1.16,112.9,10.34,10.7,2015
100082,2015/01/04 02:00:00,1,0.03,10.34,1.7,31.59,1.16,113.1,10.35,11.0,2015
100095,2015/01/04 03:00:00,1,0.23,10.32,1.7,31.59,1.14,113.2,10.36,11.2,2015
100108,2015/01/04 04:00:00,1,0.43,10.37,1.9,31.61,1.17,112.9,10.33,11.4,2015
100121,2015/01/04 05:00:00,1,0.43,10.38,1.7,31.63,1.17,112.8,10.31,11.4,2015
100134,2015/01/04 06:00:00,1,0.43,9.86,2.9,31.37,1.38,113.6,10.53,11.4,2015
100147,2015/01/04 07:00:00,1,0.33,10.35,3.3,31.21,1.62,114.1,10.47,11.3,2015
100160,2015/01/04 08:00:00,1,0.13,10.13,3.2,31.27,1.59,115.0,10.6,11.1,2015
100173,2015/01/04 09:00:00,1,-0.07,10.17,3.7,31.2,1.57,116.1,10.69,10.9,2015
100185,2015/01/04 10:00:00,1,0.03,10.37,4.0,30.86,1.59,116.8,10.74,11.0,2015
100197,2015/01/04 11:00:00,1,-0.17,10.51,2.5,30.89,1.61,117.9,10.8,10.8,2015
100209,2015/01/04 12:00:00,1,0.03,10.44,2.4,31.18,1.52,118.8,10.88,11.0,2015
100221,2015/01/04 13:00:00,1,0.23,10.43,2.2,31.35,1.5,119.2,10.91,11.2,2015
100234,2015/01/04 14:00:00,1,0.53,10.42,1.9,31.5,1.39,119.3,10.91,11.5,2015
100247,2015/01/04 15:00:00,1,0.63,10.67,3.2,31.41,1.31,120.4,10.95,11.6,2015
100260,2015/01/04 16:00:00,1,0.73,10.63,3.0,31.5,1.32,119.1,10.84,11.7,2015
100273,2015/01/04 17:00:00,1,0.63,10.69,4.1,31.2,1.47,122.5,11.16,11.6,2015
100286,2015/01/04 18:00:00,1,0.13,10.52,4.5,31.08,1.44,123.4,11.29,11.1,2015
100299,2015/01/04 19:00:00,1,-0.07,11.06,4.1,30.9,1.61,123.9,11.21,10.9,2015
100311,2015/01/04 20:00:00,1,-0.47,10.98,3.9,30.85,1.78,123.2,11.17,10.5,2015
100323,2015/01/04 21:00:00,1,-0.87,11.23,3.7,30.86,1.74,122.4,11.04,10.1,2015
100335,2015/01/04 22:00:00,1,-1.07,11.8,3.5,30.74,1.64,121.8,10.86,9.9,2015
100346,2015/01/04 23:00:00,1,-1.07,11.66,3.1,30.61,1.6,121.9,10.92,9.9,2015
100357,2015/01/05 00:00:00,1,-0.97,11.09,3.5,30.52,1.54,121.8,11.04,10.0,2015
100369,2015/01/05 01:00:00,1,-0.57,11.49,2.7,30.73,1.71,121.1,10.87,10.4,2015
100381,2015/01/05 02:00:00,1,-0.17,9.89,2.7,30.72,1.58,118.1,10.98,10.8,2015
100393,2015/01/05 03:00:00,1,0.23,10.02,2.5,31.18,1.28,118.1,10.91,11.2,2015
100406,2015/01/05 04:00:00,1,0.53,9.82,2.5,31.24,1.26,117.3,10.89,11.5,2015
100419,2015/01/05 05:00:00,1,0.63,9.94,2.1,31.31,1.22,115.7,10.7,11.6,2015
100432,2015/01/05 06:00:00,1,0.43,10.05,1.8,31.44,1.14,114.3,10.55,11.4,2015
100445,2015/01/05 07:00:00,1,0.43,9.94,2.5,31.16,1.28,115.5,10.7,11.4,2015
100458,2015/01/05 08:00:00,1,0.33,10.12,2.1,31.31,1.24,115.0,10.6,11.3,2015
100471,2015/01/05 09:00:00,1,0.03,10.25,1.7,31.32,1.24,116.0,10.66,11.0,2015
100484,2015/01/05 10:00:00,1,-0.27,10.02,1.8,30.97,1.48,119.5,11.07,10.7,2015
100496,2015/01/05 11:00:00,1,-0.37,10.78,2.0,31.02,1.6,121.2,11.03,10.6,2015
100508,2015/01/05 12:00:00,1,-0.17,10.4,2.0,30.95,1.57,121.6,11.16,10.8,2015
100520,2015/01/05 13:00:00,1,0.13,10.4,2.2,30.9,1.49,123.7,11.36,11.1,2015
100533,2015/01/05 14:00:00,1,0.33,10.67,3.2,30.94,1.52,125.6,11.46,11.3,2015
100546,2015/01/05 15:00:00,1,0.73,11.09,4.1,31.08,1.5,126.9,11.47,11.7,2015
100559,2015/01/05 16:00:00,1,0.63,11.44,4.6,31.11,1.6,130.6,11.71,11.6,2015
100572,2015/01/05 17:00:00,1,0.73,11.37,4.7,31.11,1.55,129.7,11.64,11.7,2015
100585,2015/01/05 18:00:00,1,0.43,11.3,4.3,31.18,1.53,127.7,11.48,11.4,2015
100598,2015/01/05 19:00:00,1,0.13,11.26,3.9,31.32,1.53,123.7,11.12,11.1,2015
100611,2015/01/05 20:00:00,1,-0.27,10.85,3.4,31.43,1.44,120.6,10.93,10.7,2015
100623,2015/01/05 21:00:00,1,-0.57,11.83,3.3,31.3,1.81,120.5,10.7,10.4,2015
100635,2015/01/05 22:00:00,1,-0.97,11.42,3.1,31.32,1.75,119.5,10.7,10.0,2015
100646,2015/01/05 23:00:00,1,-1.07,11.12,3.0,31.34,1.67,118.8,10.71,9.9,2015
100657,2015/01/06 00:00:00,1,-1.07,10.88,2.8,31.41,1.54,118.3,10.72,9.9,2015
100668,2015/01/06 01:00:00,1,-0.87,10.38,2.9,31.46,1.35,118.3,10.83,10.1,2015
100680,2015/01/06 02:00:00,1,-0.57,10.33,2.6,31.51,1.27,117.9,10.8,10.4,2015
100692,2015/01/06 03:00:00,1,0.13,10.29,2.7,31.49,1.31,117.2,10.75,11.1,2015
100705,2015/01/06 04:00:00,1,0.33,10.29,2.7,31.47,1.36,117.4,10.76,11.3,2015
100718,2015/01/06 05:00:00,1,0.83,10.32,2.9,31.5,1.36,117.8,10.79,11.8,2015
100731,2015/01/06 06:00:00,1,0.83,10.33,2.8,31.52,1.38,117.5,10.76,11.8,2015
100744,2015/01/06 07:00:00,1,0.53,10.33,3.1,31.54,1.37,116.9,10.71,11.5,2015
100757,2015/01/06 08:00:00,1,0.53,10.35,2.6,31.56,1.48,116.6,10.67,11.5,2015
100770,2015/01/06 09:00:00,1,0.43,10.39,2.5,31.57,1.6,115.7,10.58,11.4,2015
100783,2015/01/06 10:00:00,1,0.23,10.36,2.7,31.58,1.76,117.5,10.75,11.2,2015
100796,2015/01/06 11:00:00,1,0.13,10.38,2.8,31.59,2.22,117.8,10.77,11.1,2015
100809,2015/01/06 12:00:00,1,0.03,10.43,3.0,31.6,2.66,117.5,10.74,11.0,2015
100821,2015/01/06 13:00:00,1,0.33,10.47,3.6,31.61,4.2,116.2,10.6,11.3,2015
100834,2015/01/06 14:00:00,1,0.63,10.38,4.2,31.59,6.24,119.2,10.9,11.6,2015
100847,2015/01/06 15:00:00,1,0.83,10.37,4.7,31.58,6.47,119.4,10.93,11.8,2015
100860,2015/01/06 16:00:00,1,0.83,10.37,5.0,31.58,6.03,119.5,10.93,11.8,2015
100873,2015/01/06 17:00:00,1,0.83,10.37,4.2,31.56,4.07,119.9,10.97,11.8,2015
100886,2015/01/06 18:00:00,1,1.03,10.39,3.5,31.57,2.95,119.5,10.93,12.0,2015
100899,2015/01/06 19:00:00,1,0.73,10.46,3.5,31.59,3.42,117.6,10.74,11.7,2015
100912,2015/01/06 20:00:00,1,0.23,10.48,4.0,31.59,4.32,116.2,10.61,11.2,2015
100925,2015/01/06 21:00:00,1,-0.17,10.47,4.4,31.58,5.15,115.5,10.54,10.8,2015
100937,2015/01/06 22:00:00,1,-0.67,10.45,4.5,31.57,5.11,115.1,10.52,10.3,2015
100949,2015/01/06 23:00:00,1,-1.37,10.43,4.0,31.57,4.62,115.0,10.51,9.6,2015
100960,2015/01/07 00:00:00,1,-0.77,10.44,3.3,31.57,3.68,114.6,10.47,10.2,2015
100972,2015/01/07 01:00:00,1,-0.67,10.38,3.9,31.57,4.46,114.8,10.5,10.3,2015
100984,2015/01/07 02:00:00,1,-0.57,10.36,3.9,31.57,4.43,114.6,10.49,10.4,2015
100996,2015/01/07 03:00:00,1,-0.07,10.33,3.7,31.58,4.16,114.6,10.5,10.9,2015
101008,2015/01/07 04:00:00,1,0.03,10.31,3.6,31.59,3.87,114.5,10.49,11.0,2015
101020,2015/01/07 05:00:00,1,0.63,10.23,3.6,31.6,3.39,115.4,10.59,11.6,2015
101033,2015/01/07 06:00:00,1,0.83,10.17,3.7,31.59,3.24,115.6,10.62,11.8,2015
101046,2015/01/07 07:00:00,1,0.63,10.16,3.8,31.59,3.4,115.2,10.59,11.6,2015
101059,2015/01/07 08:00:00,1,0.63,10.18,3.4,31.6,3.56,113.8,10.45,11.6,2015
101072,2015/01/07 09:00:00,1,0.13,10.35,3.0,31.63,3.37,111.1,10.17,11.1,2015
101085,2015/01/07 10:00:00,1,-0.07,10.36,3.0,31.64,3.36,110.7,10.13,10.9,2015
101097,2015/01/07 11:00:00,1,-0.27,10.38,3.0,31.62,3.48,111.1,10.16,10.7,2015
101109,2015/01/07 13:00:00,1,-0.17,10.22,3.1,31.44,4.25,89.2,8.19,10.8,2015
101121,2015/01/07 14:00:00,1,0.03,10.16,3.5,31.43,4.28,89.6,8.24,11.0,2015
101134,2015/01/07 15:00:00,1,0.43,10.11,3.6,31.41,4.23,90.3,8.32,11.4,2015
101147,2015/01/07 16:00:00,1,0.83,10.07,3.6,31.38,4.24,90.9,8.39,11.8,2015
101160,2015/01/07 17:00:00,1,0.83,10.03,3.5,31.35,4.33,90.6,8.37,11.8,2015
101173,2015/01/07 18:00:00,1,0.83,10.0,3.2,31.33,4.37,90.7,8.38,11.8,2015
101186,2015/01/07 19:00:00,1,0.63,9.96,3.1,31.33,4.33,90.3,8.35,11.6,2015
101199,2015/01/07 20:00:00,1,0.03,9.94,3.2,31.32,4.33,90.0,8.33,11.0,2015
101212,2015/01/07 21:00:00,1,-0.17,9.93,3.2,31.35,4.38,89.6,8.29,10.8,2015
101224,2015/01/07 22:00:00,1,-0.67,9.93,3.3,31.35,4.16,89.4,8.28,10.3,2015
101236,2015/01/07 23:00:00,1,-0.67,9.95,3.3,31.37,4.11,89.1,8.24,10.3,2015
101248,2015/01/08 00:00:00,1,-0.77,9.88,3.3,31.36,4.1,89.2,8.26,10.2,2015
101260,2015/01/08 01:00:00,1,-0.77,9.79,3.6,31.36,4.0,89.3,8.29,10.2,2015
101272,2015/01/08 02:00:00,1,-0.57,9.71,3.7,31.32,4.15,89.8,8.35,10.4,2015
101284,2015/01/08 03:00:00,1,-0.17,9.68,4.0,31.27,4.19,90.0,8.38,10.8,2015
101296,2015/01/08 04:00:00,1,0.23,9.64,4.1,31.26,4.63,89.6,8.35,11.2,2015
101309,2015/01/08 05:00:00,1,0.73,9.64,4.2,31.28,4.64,89.3,8.32,11.7,2015
101322,2015/01/08 06:00:00,1,0.93,9.66,4.4,31.33,4.64,89.0,8.28,11.9,2015
101335,2015/01/08 07:00:00,1,0.93,9.64,5.0,31.35,4.56,88.9,8.28,11.9,2015
101348,2015/01/08 08:00:00,1,0.83,9.55,4.6,31.29,4.62,89.6,8.36,11.8,2015
101361,2015/01/08 09:00:00,1,0.53,9.52,3.9,31.26,4.66,90.3,8.44,11.5,2015
101374,2015/01/08 10:00:00,1,0.23,9.53,3.4,31.23,4.5,90.7,8.47,11.2,2015
101387,2015/01/08 11:00:00,1,0.13,9.56,3.1,31.24,4.38,92.0,8.59,11.1,2015
101400,2015/01/08 12:00:00,1,0.03,9.59,3.3,31.23,4.3,91.6,8.55,11.0,2015
101412,2015/01/08 13:00:00,1,-0.17,9.62,3.2,31.24,4.21,92.2,8.6,10.8,2015
101424,2015/01/08 14:00:00,1,-0.07,9.65,4.3,31.25,4.07,92.7,8.63,10.9,2015
101436,2015/01/08 15:00:00,1,0.33,9.63,4.9,31.25,4.26,93.6,8.72,11.3,2015
101449,2015/01/08 16:00:00,1,0.43,9.6,5.2,31.25,4.3,93.5,8.72,11.4,2015
101462,2015/01/08 17:00:00,1,0.63,9.55,4.9,31.25,4.43,93.0,8.69,11.6,2015
101475,2015/01/08 18:00:00,1,0.93,9.57,4.6,31.26,4.31,92.7,8.65,11.9,2015
101488,2015/01/08 19:00:00,1,0.53,9.51,4.3,31.26,4.16,92.5,8.64,11.5,2015
101501,2015/01/08 20:00:00,1,0.33,9.56,4.2,31.28,3.78,92.4,8.62,11.3,2015
101514,2015/01/08 21:00:00,1,0.03,9.62,3.7,31.33,3.4,91.3,8.51,11.0,2015
101526,2015/01/08 22:00:00,1,-0.17,9.74,3.3,31.36,3.11,90.1,8.37,10.8,2015
101538,2015/01/08 23:00:00,1,-0.47,9.57,3.7,31.32,3.54,91.0,8.49,10.5,2015
101550,2015/01/09 00:00:00,1,-1.07,9.5,3.9,31.31,3.71,90.8,8.49,9.9,2015
101561,2015/01/09 01:00:00,1,-1.07,9.38,4.3,31.31,3.94,91.3,8.55,9.9,2015
101572,2015/01/09 02:00:00,1,-0.67,9.35,4.2,31.31,4.01,91.4,8.57,10.3,2015
101584,2015/01/09 03:00:00,1,-0.57,9.37,4.0,31.33,3.8,91.3,8.55,10.4,2015
101596,2015/01/09 04:00:00,1,0.13,9.51,2.9,31.43,3.22,91.1,8.5,11.1,2015
101609,2015/01/09 05:00:00,1,0.43,9.54,2.7,31.46,3.02,90.9,8.48,11.4,2015
101622,2015/01/09 06:00:00,1,0.73,9.47,3.1,31.45,3.13,90.9,8.49,11.7,2015
101635,2015/01/09 07:00:00,1,0.43,9.52,2.8,31.5,2.72,90.4,8.43,11.4,2015
101648,2015/01/09 08:00:00,1,0.83,9.49,2.6,31.53,2.74,90.6,8.46,11.8,2015
101661,2015/01/09 09:00:00,1,0.53,9.51,2.0,31.55,2.68,90.9,8.48,11.5,2015
101674,2015/01/09 10:00:00,1,0.43,9.51,1.8,31.57,2.64,91.5,8.53,11.4,2015
101687,2015/01/09 11:00:00,1,0.13,9.49,1.9,31.56,2.87,92.3,8.61,11.1,2015
101700,2015/01/09 12:00:00,1,-0.27,9.51,1.9,31.57,2.92,92.9,8.66,10.7,2015
101712,2015/01/09 13:00:00,1,-0.27,9.51,2.1,31.55,2.85,93.8,8.75,10.7,2015
101724,2015/01/09 14:00:00,1,-0.27,9.52,2.9,31.55,2.78,94.0,8.77,10.7,2015
101736,2015/01/09 15:00:00,1,-0.27,9.54,3.5,31.57,2.93,94.2,8.77,10.7,2015
101748,2015/01/09 16:00:00,1,0.33,9.45,3.8,31.53,2.96,95.9,8.96,11.3,2015
101761,2015/01/09 17:00:00,1,0.63,9.47,4.0,31.56,2.85,94.9,8.86,11.6,2015
101774,2015/01/09 18:00:00,1,0.63,9.43,3.9,31.56,2.82,95.1,8.88,11.6,2015
101787,2015/01/09 19:00:00,1,0.53,9.45,3.6,31.57,2.75,94.6,8.83,11.5,2015
101800,2015/01/09 20:00:00,1,0.33,9.57,3.4,31.61,2.77,94.0,8.76,11.3,2015
101813,2015/01/09 21:00:00,1,0.23,9.61,3.3,31.63,2.74,93.4,8.68,11.2,2015
101826,2015/01/09 22:00:00,1,-0.17,9.34,3.3,31.55,2.52,93.4,8.75,10.8,2015
101838,2015/01/09 23:00:00,1,-0.57,9.34,3.2,31.55,2.54,93.3,8.73,10.4,2015
101850,2015/01/10 00:00:00,1,-0.67,9.35,3.1,31.57,2.51,93.0,8.71,10.3,2015
101862,2015/01/10 01:00:00,1,-0.57,9.3,3.1,31.55,2.46,93.1,8.72,10.4,2015
101874,2015/01/10 02:00:00,1,-0.77,9.32,3.2,31.57,2.52,92.7,8.69,10.2,2015
101886,2015/01/10 03:00:00,1,-0.47,9.42,3.4,31.62,2.71,92.5,8.64,10.5,2015
101898,2015/01/10 04:00:00,1,-0.17,9.46,3.3,31.61,2.67,92.4,8.63,10.8,2015
101910,2015/01/10 05:00:00,1,0.33,9.43,3.6,31.6,2.72,92.1,8.61,11.3,2015
101923,2015/01/10 06:00:00,1,0.43,9.43,3.5,31.61,2.66,92.0,8.59,11.4,2015
101936,2015/01/10 07:00:00,1,0.83,9.47,3.8,31.63,2.59,91.8,8.57,11.8,2015
101949,2015/01/10 08:00:00,1,0.73,9.44,3.1,31.63,2.58,92.1,8.6,11.7,2015
101962,2015/01/10 09:00:00,1,0.63,9.44,2.4,31.62,2.58,92.2,8.61,11.6,2015
101975,2015/01/10 10:00:00,1,0.53,9.43,2.3,31.62,2.55,93.5,8.74,11.5,2015
101988,2015/01/10 11:00:00,1,0.23,9.4,2.3,31.6,2.55,94.2,8.81,11.2,2015
102001,2015/01/10 12:00:00,1,0.03,9.4,2.2,31.6,2.58,94.7,8.85,11.0,2015
102013,2015/01/10 13:00:00,1,-0.17,9.39,2.7,31.58,2.61,95.3,8.91,10.8,2015
102025,2015/01/10 14:00:00,1,-0.07,9.38,3.4,31.56,2.62,96.2,9.0,10.9,2015
102037,2015/01/10 15:00:00,1,-0.07,9.33,4.3,31.53,2.59,97.0,9.08,10.9,2015
102049,2015/01/10 16:00:00,1,0.13,9.32,4.8,31.53,2.66,96.7,9.06,11.1,2015
102062,2015/01/10 17:00:00,1,0.43,9.28,4.4,31.52,2.56,96.0,9.0,11.4,2015
102075,2015/01/10 18:00:00,1,0.53,9.23,4.5,31.51,2.65,95.4,8.96,11.5,2015
102088,2015/01/10 19:00:00,1,0.63,9.2,4.4,31.5,2.56,95.5,8.97,11.6,2015
102101,2015/01/10 20:00:00,1,0.33,9.19,4.7,31.49,2.77,95.1,8.94,11.3,2015
102114,2015/01/10 21:00:00,1,0.23,9.21,4.4,31.51,2.55,94.9,8.91,11.2,2015
102127,2015/01/10 22:00:00,1,0.03,9.06,4.2,31.46,2.46,94.6,8.92,11.0,2015
102139,2015/01/10 23:00:00,1,-0.07,9.07,4.3,31.46,2.46,94.3,8.89,10.9,2015
102151,2015/01/11 00:00:00,1,-0.57,9.05,4.4,31.46,2.56,94.3,8.89,10.4,2015
102163,2015/01/11 01:00:00,1,-0.47,9.06,4.5,31.46,2.56,94.0,8.86,10.5,2015
102175,2015/01/11 02:00:00,1,-0.57,9.04,4.4,31.46,2.61,94.0,8.86,10.4,2015
102187,2015/01/11 03:00:00,1,-0.77,9.04,5.0,31.46,2.65,93.7,8.84,10.2,2015
102199,2015/01/11 04:00:00,1,-0.17,9.0,4.5,31.45,2.58,93.5,8.83,10.8,2015
102211,2015/01/11 05:00:00,1,0.03,8.97,4.4,31.46,2.44,93.4,8.82,11.0,2015
102223,2015/01/11 06:00:00,1,0.33,9.01,4.5,31.49,2.43,93.1,8.79,11.3,2015
102236,2015/01/11 07:00:00,1,0.53,9.08,4.4,31.51,2.4,93.0,8.76,11.5,2015
102249,2015/01/11 08:00:00,1,0.53,9.09,4.5,31.51,2.42,93.1,8.77,11.5,2015
102262,2015/01/11 09:00:00,1,0.53,9.1,3.3,31.51,2.33,93.4,8.79,11.5,2015
102275,2015/01/11 10:00:00,1,0.33,9.12,2.9,31.51,2.3,94.9,8.93,11.3,2015
102288,2015/01/11 11:00:00,1,0.23,9.41,1.5,31.32,1.79,95.3,8.92,11.2,2015
102301,2015/01/11 12:00:00,1,0.03,9.41,2.0,31.32,1.93,96.7,9.05,11.0,2015
102313,2015/01/11 13:00:00,1,-0.07,10.32,1.8,31.21,1.86,99.7,9.16,10.9,2015
102325,2015/01/11 14:00:00,1,-0.27,11.46,2.3,31.14,1.78,104.0,9.32,10.7,2015
102337,2015/01/11 15:00:00,1,-0.07,10.43,4.2,31.13,1.97,105.0,9.62,10.9,2015
102349,2015/01/11 16:00:00,1,-0.07,9.61,4.8,31.3,2.13,103.1,9.61,10.9,2015
102361,2015/01/11 17:00:00,1,-0.17,9.44,5.0,31.41,2.19,101.9,9.53,10.8,2015
102373,2015/01/11 18:00:00,1,0.03,9.41,4.7,31.49,2.28,100.4,9.39,11.0,2015
102385,2015/01/11 19:00:00,1,0.43,9.39,4.6,31.57,2.92,98.3,9.19,11.4,2015
102398,2015/01/11 20:00:00,1,0.23,9.36,4.7,31.58,3.79,98.0,9.17,11.2,2015
102411,2015/01/11 21:00:00,1,0.53,9.34,4.6,31.58,3.98,97.5,9.12,11.5,2015
102424,2015/01/11 22:00:00,1,0.33,9.32,4.9,31.59,4.01,97.3,9.11,11.3,2015
102437,2015/01/11 23:00:00,1,0.13,9.33,5.0,31.58,4.64,96.6,9.04,11.1,2015
102450,2015/01/12 00:00:00,1,-0.07,9.3,5.2,31.58,3.97,95.9,8.99,10.9,2015
102462,2015/01/12 01:00:00,1,-0.57,9.29,5.1,31.58,3.67,95.1,8.91,10.4,2015
102474,2015/01/12 02:00:00,1,-0.57,9.27,5.0,31.57,3.36,94.8,8.89,10.4,2015
102486,2015/01/12 03:00:00,1,-0.47,9.23,4.5,31.56,3.2,94.8,8.9,10.5,2015
102498,2015/01/12 04:00:00,1,-0.17,9.2,4.6,31.56,3.13,94.9,8.91,10.8,2015
102510,2015/01/12 05:00:00,1,0.03,9.18,4.8,31.58,3.24,94.8,8.91,11.0,2015
102522,2015/01/12 06:00:00,1,0.13,9.17,5.1,31.6,3.37,95.0,8.93,11.1,2015
102535,2015/01/12 07:00:00,1,0.43,9.14,5.9,31.62,3.28,94.9,8.92,11.4,2015
102548,2015/01/12 08:00:00,1,0.53,9.15,5.0,31.62,3.21,95.1,8.94,11.5,2015
102561,2015/01/12 09:00:00,1,0.63,9.15,4.1,31.63,3.14,95.5,8.97,11.6,2015
102574,2015/01/12 10:00:00,1,0.43,9.15,3.2,31.62,3.11,96.1,9.03,11.4,2015
102587,2015/01/12 11:00:00,1,0.43,9.15,3.2,31.63,3.1,96.9,9.11,11.4,2015
102600,2015/01/12 12:00:00,1,0.23,9.12,3.3,31.6,3.08,97.3,9.15,11.2,2015
102613,2015/01/12 13:00:00,1,-0.07,9.13,3.4,31.56,3.05,96.8,9.11,10.9,2015
102625,2015/01/12 14:00:00,1,-0.17,9.12,4.2,31.56,2.97,97.5,9.18,10.8,2015
102637,2015/01/12 15:00:00,1,-0.37,9.14,6.6,31.62,3.11,99.3,9.34,10.6,2015
102649,2015/01/12 16:00:00,1,-0.47,9.12,7.0,31.61,3.16,99.2,9.33,10.5,2015
102661,2015/01/12 17:00:00,1,-0.27,9.21,6.1,31.69,3.1,98.5,9.24,10.7,2015
102673,2015/01/12 18:00:00,1,0.13,9.39,5.5,31.79,2.91,97.6,9.11,11.1,2015
102686,2015/01/12 19:00:00,1,0.23,9.38,5.0,31.8,2.81,97.1,9.07,11.2,2015
102699,2015/01/12 20:00:00,1,0.13,9.23,5.2,31.74,2.82,97.3,9.12,11.1,2015
102712,2015/01/12 21:00:00,1,0.23,9.14,5.3,31.68,2.82,97.2,9.13,11.2,2015
102725,2015/01/12 22:00:00,1,0.03,9.13,5.6,31.68,2.87,97.1,9.13,11.0,2015
102737,2015/01/12 23:00:00,1,0.03,8.98,5.7,31.61,2.95,97.3,9.18,11.0,2015
102749,2015/01/13 00:00:00,1,-0.07,8.97,5.7,31.61,2.98,97.0,9.16,10.9,2015
102761,2015/01/13 01:00:00,1,-0.17,8.9,5.9,31.6,2.95,96.7,9.14,10.8,2015
102773,2015/01/13 02:00:00,1,-0.37,8.89,6.2,31.57,3.05,96.6,9.14,10.6,2015
102785,2015/01/13 03:00:00,1,-0.57,8.91,6.5,31.58,3.25,96.3,9.1,10.4,2015
102797,2015/01/13 04:00:00,1,-0.37,8.89,6.7,31.58,3.16,96.1,9.09,10.6,2015
102809,2015/01/13 05:00:00,1,-0.17,8.65,7.0,31.46,2.91,96.1,9.14,10.8,2015
102821,2015/01/13 06:00:00,1,0.03,8.66,7.1,31.48,2.87,95.8,9.11,11.0,2015
102834,2015/01/13 07:00:00,1,0.23,8.67,7.7,31.5,3.02,95.8,9.11,11.2,2015
102847,2015/01/13 08:00:00,1,0.33,8.81,5.3,31.41,2.62,96.9,9.19,11.3,2015
102860,2015/01/13 09:00:00,1,0.23,8.83,4.6,31.26,2.54,98.6,9.35,11.2,2015
102873,2015/01/13 10:00:00,1,0.33,8.99,3.8,31.23,2.55,99.7,9.43,11.3,2015
102886,2015/01/13 11:00:00,1,0.13,9.05,4.0,31.29,2.64,101.1,9.54,11.1,2015
102899,2015/01/13 12:00:00,1,-0.07,9.17,4.1,31.24,2.53,104.3,9.82,10.9,2015
102911,2015/01/13 13:00:00,1,-0.07,9.22,4.2,31.29,2.55,105.5,9.92,10.9,2015
102923,2015/01/13 14:00:00,1,-0.37,9.34,5.9,31.27,2.56,108.1,10.14,10.6,2015
102935,2015/01/13 15:00:00,1,-0.37,9.51,6.2,31.24,2.47,110.1,10.29,10.6,2015
102947,2015/01/13 16:00:00,1,-0.47,9.74,6.8,31.21,2.48,110.2,10.25,10.5,2015
102959,2015/01/13 17:00:00,1,-0.27,9.76,7.3,31.21,2.5,108.9,10.13,10.7,2015
102971,2015/01/13 18:00:00,1,-0.17,9.72,6.7,31.23,2.49,107.6,10.01,10.8,2015
102983,2015/01/13 19:00:00,1,-0.27,9.87,6.8,31.23,2.46,107.9,10.01,10.7,2015
102995,2015/01/13 20:00:00,1,-0.27,9.59,6.7,31.26,2.59,106.6,9.94,10.7,2015
103007,2015/01/13 21:00:00,1,0.03,9.3,6.7,31.31,2.53,105.8,9.93,11.0,2015
103020,2015/01/13 22:00:00,1,0.13,9.16,6.9,31.36,2.47,105.5,9.93,11.1,2015
103033,2015/01/13 23:00:00,1,-0.07,9.11,6.5,31.42,2.53,103.6,9.76,10.9,2015
103045,2015/01/14 00:00:00,1,-0.17,9.14,6.5,31.5,2.44,100.5,9.46,10.8,2015
103057,2015/01/14 01:00:00,1,-0.17,9.19,6.0,31.5,2.33,99.1,9.32,10.8,2015
103069,2015/01/14 02:00:00,1,-0.37,9.18,6.1,31.46,2.33,98.3,9.24,10.6,2015
103081,2015/01/14 03:00:00,1,-0.27,9.16,6.1,31.42,2.22,97.5,9.18,10.7,2015
103093,2015/01/14 04:00:00,1,-0.27,9.08,6.0,31.44,2.16,96.8,9.12,10.7,2015
103105,2015/01/14 05:00:00,1,-0.27,9.03,6.3,31.46,2.2,97.0,9.15,10.7,2015
103117,2015/01/14 06:00:00,1,-0.17,9.99,5.8,31.27,2.24,99.7,9.22,10.8,2015
103129,2015/01/14 07:00:00,1,-0.07,9.86,6.0,31.29,2.34,99.5,9.22,10.9,2015
103141,2015/01/14 08:00:00,1,0.23,9.41,6.2,31.35,2.49,101.5,9.5,11.2,2015
103154,2015/01/14 09:00:00,1,0.43,9.69,3.7,31.08,2.18,103.5,9.64,11.4,2015
103167,2015/01/14 10:00:00,1,0.23,9.39,4.1,31.35,2.54,106.1,9.93,11.2,2015
103180,2015/01/14 11:00:00,1,0.33,9.69,3.1,31.36,2.24,110.6,10.28,11.3,2015
103193,2015/01/14 12:00:00,1,0.13,9.64,4.1,31.33,2.49,111.3,10.37,11.1,2015
103206,2015/01/14 13:00:00,1,0.03,9.87,5.4,31.21,2.07,110.5,10.25,11.0,2015
103218,2015/01/14 14:00:00,1,-0.17,9.49,6.2,31.39,2.17,109.2,10.2,10.8,2015
