,DATE & TIME,SEQ_NO,DEPTH(m.DL),TEMP(deg),Chl-a(ug/l),SAL(psu),SS(mg/l),DO(%),DO(mg/l),BOTTOM(m),YEAR
191804,2015/11/06 14:00:00,12,-9.97,19.26,0.9,32.49,1.93,65.3,4.96,11.5,2015
191817,2015/11/06 15:00:00,12,-9.97,19.26,0.9,32.48,1.83,66.3,5.04,11.3,2015
191830,2015/11/06 16:00:00,12,-9.97,19.25,0.9,32.46,1.8,67.3,5.11,11.2,2015
191927,2015/11/07 00:00:00,12,-9.97,19.25,1.0,32.45,2.45,63.5,4.83,11.0,2015
191940,2015/11/07 01:00:00,12,-9.97,19.25,1.0,32.46,2.69,58.8,4.46,11.0,2015
191953,2015/11/07 02:00:00,12,-9.97,19.25,1.0,32.46,3.13,57.1,4.34,11.1,2015
191966,2015/11/07 03:00:00,12,-9.97,19.26,0.9,32.47,2.4,57.7,4.38,11.1,2015
192075,2015/11/07 12:00:00,12,-9.97,19.26,0.9,32.47,1.92,63.1,4.79,11.1,2015
192088,2015/11/07 13:00:00,12,-9.97,19.21,0.9,32.39,1.92,76.9,5.85,11.3,2015
192101,2015/11/07 14:00:00,12,-9.97,19.11,0.9,32.29,1.56,103.8,7.91,11.3,2015
192114,2015/11/07 15:00:00,12,-9.97,19.29,0.9,32.5,3.61,53.2,4.04,11.2,2015
192127,2015/11/07 16:00:00,12,-9.97,18.87,1.6,32.0,1.34,141.6,10.86,11.2,2015
192140,2015/11/07 17:00:00,12,-9.97,19.05,1.1,32.21,1.65,119.1,9.1,11.0,2015
192237,2015/11/08 01:00:00,12,-9.97,19.25,0.9,32.45,2.12,74.7,5.67,11.2,2015
192250,2015/11/08 02:00:00,12,-9.97,19.29,0.8,32.5,2.44,60.0,4.55,11.1,2015
192263,2015/11/08 03:00:00,12,-9.97,19.21,0.8,32.44,1.9,81.7,6.21,11.3,2015
192276,2015/11/08 04:00:00,12,-9.97,19.17,0.9,32.37,1.82,91.8,6.99,11.2,2015
192289,2015/11/08 05:00:00,12,-9.97,19.13,0.9,32.32,2.16,101.9,7.77,11.1,2015
192374,2015/11/08 12:00:00,12,-9.97,19.28,0.8,32.51,2.86,63.4,4.82,11.0,2015
192387,2015/11/08 13:00:00,12,-9.97,19.23,0.8,32.47,2.3,71.2,5.41,11.3,2015
192400,2015/11/08 14:00:00,12,-9.97,19.27,0.9,32.51,2.6,63.3,4.8,11.4,2015
192413,2015/11/08 15:00:00,12,-9.97,19.28,1.0,32.51,2.75,61.8,4.69,11.5,2015
192426,2015/11/08 16:00:00,12,-9.97,19.29,0.8,32.54,2.81,60.8,4.61,11.5,2015
192439,2015/11/08 17:00:00,12,-9.97,19.33,0.8,32.57,2.71,54.4,4.12,11.2,2015
192536,2015/11/09 01:00:00,12,-9.97,19.38,0.9,32.64,2.63,46.1,3.49,11.2,2015
192549,2015/11/09 02:00:00,12,-9.97,19.33,0.7,32.57,2.16,55.1,4.18,11.4,2015
192562,2015/11/09 03:00:00,12,-9.97,19.05,3.1,32.16,1.65,103.1,7.87,11.7,2015
192575,2015/11/09 04:00:00,12,-9.97,19.28,1.1,32.48,2.5,64.5,4.9,11.7,2015
192588,2015/11/09 05:00:00,12,-9.97,18.9,6.3,31.81,1.6,136.4,10.47,11.4,2015
192601,2015/11/09 06:00:00,12,-9.97,18.94,5.2,31.92,1.84,123.4,9.46,11.2,2015
192614,2015/11/09 07:00:00,12,-9.97,18.88,6.3,31.83,1.62,134.8,10.35,11.2,2015
192627,2015/11/09 08:00:00,12,-9.97,18.99,4.0,31.94,1.96,120.6,9.24,11.0,2015
192664,2015/11/09 11:00:00,12,-9.97,18.95,5.7,31.87,1.88,138.0,10.58,11.0,2015
192677,2015/11/09 12:00:00,12,-9.97,18.95,6.0,31.87,2.6,137.5,10.54,11.3,2015
192690,2015/11/09 13:00:00,12,-9.97,18.94,5.7,31.87,3.44,139.2,10.68,11.5,2015
192703,2015/11/09 14:00:00,12,-9.97,18.95,6.2,31.89,3.68,137.9,10.57,11.7,2015
192716,2015/11/09 15:00:00,12,-9.97,18.94,6.7,31.85,2.19,143.9,11.03,11.9,2015
192729,2015/11/09 16:00:00,12,-9.97,18.95,7.2,31.85,3.2,144.4,11.07,11.4,2015
192742,2015/11/09 17:00:00,12,-9.97,18.95,7.5,31.84,3.14,144.7,11.1,11.7,2015
192755,2015/11/09 18:00:00,12,-9.97,18.94,8.0,31.86,2.29,143.7,11.02,11.1,2015
192840,2015/11/10 01:00:00,12,-9.97,19.0,7.8,31.88,2.21,142.6,10.93,11.1,2015
192853,2015/11/10 02:00:00,12,-9.97,18.99,8.0,31.88,1.82,142.0,10.88,11.2,2015
192866,2015/11/10 03:00:00,12,-9.97,19.0,7.6,31.91,1.81,140.9,10.79,11.6,2015
192879,2015/11/10 04:00:00,12,-9.97,19.0,7.7,31.93,1.87,141.6,10.84,11.6,2015
192892,2015/11/10 05:00:00,12,-9.97,19.33,4.3,32.07,1.77,135.4,10.29,11.5,2015
192905,2015/11/10 06:00:00,12,-9.97,19.43,3.3,32.1,1.68,132.6,10.06,11.4,2015
192918,2015/11/10 07:00:00,12,-9.97,19.55,3.0,32.13,1.64,131.1,9.92,11.2,2015
192979,2015/11/10 12:00:00,12,-9.97,19.16,2.4,32.18,4.27,128.8,9.82,11.0,2015
192992,2015/11/10 13:00:00,12,-9.97,19.2,1.9,32.23,4.65,124.4,9.47,11.2,2015
193005,2015/11/10 14:00:00,12,-9.97,19.26,1.6,32.31,4.14,117.1,8.9,11.5,2015
193018,2015/11/10 15:00:00,12,-9.97,19.27,1.5,32.33,2.76,115.7,8.8,11.6,2015
193031,2015/11/10 16:00:00,12,-9.97,19.28,1.6,32.35,5.34,110.1,8.36,11.5,2015
193044,2015/11/10 17:00:00,12,-9.97,19.2,3.5,32.2,2.57,121.2,9.23,11.5,2015
193057,2015/11/10 18:00:00,12,-9.97,19.25,1.3,32.34,2.58,117.6,8.94,11.2,2015
193154,2015/11/11 02:00:00,12,-9.97,19.35,1.0,32.58,2.44,102.7,7.78,11.1,2015
193167,2015/11/11 03:00:00,12,-9.97,19.37,0.9,32.61,2.7,100.7,7.63,11.3,2015
193180,2015/11/11 04:00:00,12,-9.97,19.35,0.9,32.61,2.29,101.1,7.66,11.6,2015
193193,2015/11/11 05:00:00,12,-9.97,19.31,1.0,32.6,2.14,102.4,7.76,11.7,2015
193206,2015/11/11 06:00:00,12,-9.97,19.31,0.9,32.6,2.31,101.5,7.7,11.6,2015
193219,2015/11/11 07:00:00,12,-9.97,19.31,1.1,32.58,2.31,101.1,7.67,11.3,2015
193232,2015/11/11 08:00:00,12,-9.97,19.29,0.9,32.58,2.33,101.0,7.66,11.1,2015
193293,2015/11/11 13:00:00,12,-9.97,19.27,0.9,32.57,5.2,99.9,7.58,11.0,2015
193306,2015/11/11 14:00:00,12,-9.97,19.27,0.9,32.57,5.04,100.1,7.59,11.4,2015
193319,2015/11/11 15:00:00,12,-9.97,19.28,0.8,32.59,2.92,100.9,7.66,11.5,2015
193332,2015/11/11 16:00:00,12,-9.97,19.28,0.9,32.58,3.98,100.6,7.63,11.8,2015
193345,2015/11/11 17:00:00,12,-9.97,19.28,1.0,32.59,4.5,99.5,7.55,11.7,2015
193358,2015/11/11 18:00:00,12,-9.97,19.29,0.9,32.57,3.44,98.3,7.46,11.5,2015
193466,2015/11/12 03:00:00,12,-9.97,19.32,0.8,32.7,3.13,87.5,6.63,11.1,2015
193479,2015/11/12 04:00:00,12,-9.97,19.32,0.8,32.71,3.08,88.1,6.67,11.4,2015
193492,2015/11/12 05:00:00,12,-9.97,19.34,0.7,32.77,2.81,84.8,6.42,11.6,2015
193505,2015/11/12 06:00:00,12,-9.97,19.32,0.8,32.72,2.16,89.8,6.8,11.8,2015
193518,2015/11/12 07:00:00,12,-9.97,19.37,0.7,32.9,3.02,75.2,5.68,11.4,2015
193531,2015/11/12 08:00:00,12,-9.97,19.38,0.6,32.97,3.11,75.4,5.69,11.1,2015
193604,2015/11/12 14:00:00,12,-9.97,19.37,0.7,33.1,6.03,67.3,5.08,11.1,2015
193617,2015/11/12 15:00:00,12,-9.97,19.38,0.7,33.15,5.6,64.7,4.89,11.3,2015
193630,2015/11/12 16:00:00,12,-9.97,19.37,0.7,33.17,5.14,63.8,4.81,11.6,2015
193643,2015/11/12 17:00:00,12,-9.97,19.37,0.6,33.24,4.1,62.4,4.71,11.5,2015
193656,2015/11/12 18:00:00,12,-9.97,19.37,0.7,33.26,3.61,62.9,4.75,11.5,2015
193669,2015/11/12 19:00:00,12,-9.97,19.36,0.7,33.28,3.54,62.3,4.7,11.2,2015
193778,2015/11/13 04:00:00,12,-9.97,19.37,0.5,33.5,2.58,51.8,3.9,11.3,2015
193791,2015/11/13 05:00:00,12,-9.97,19.38,0.5,33.54,2.43,49.4,3.72,11.7,2015
193804,2015/11/13 06:00:00,12,-9.97,19.39,0.5,33.56,2.47,49.6,3.73,11.7,2015
193817,2015/11/13 07:00:00,12,-9.97,19.39,0.5,33.57,2.43,49.3,3.71,11.7,2015
193830,2015/11/13 08:00:00,12,-9.97,19.39,0.5,33.59,2.75,49.2,3.7,11.3,2015
193843,2015/11/13 09:00:00,12,-9.97,19.35,0.5,33.51,2.92,55.4,4.18,11.1,2015
193916,2015/11/13 15:00:00,12,-9.97,19.36,0.6,33.64,4.07,54.6,4.11,11.4,2015
193929,2015/11/13 16:00:00,12,-9.97,19.36,0.6,33.65,3.79,55.1,4.15,11.5,2015
193942,2015/11/13 17:00:00,12,-9.97,19.36,0.6,33.65,3.8,55.6,4.18,11.6,2015
193955,2015/11/13 18:00:00,12,-9.97,19.36,0.5,33.67,2.98,56.1,4.22,11.7,2015
193968,2015/11/13 19:00:00,12,-9.97,19.37,0.5,33.67,3.27,55.7,4.19,11.3,2015
194075,2015/11/14 04:00:00,12,-9.97,19.36,0.6,33.7,3.14,58.7,4.42,11.1,2015
194088,2015/11/14 05:00:00,12,-9.97,19.34,0.6,33.7,3.24,57.9,4.36,11.4,2015
194101,2015/11/14 06:00:00,12,-9.97,19.36,0.6,33.71,3.94,56.8,4.27,11.7,2015
194114,2015/11/14 07:00:00,12,-9.97,19.36,0.6,33.72,3.2,57.0,4.29,11.7,2015
194127,2015/11/14 08:00:00,12,-9.97,19.36,0.5,33.7,3.08,56.9,4.28,11.7,2015
194140,2015/11/14 09:00:00,12,-9.97,19.17,0.8,33.4,2.37,69.8,5.28,11.3,2015
194153,2015/11/14 10:00:00,12,-9.97,19.37,0.5,33.7,3.32,56.1,4.22,11.2,2015
194214,2015/11/14 15:00:00,12,-9.97,19.28,0.6,33.44,2.49,69.8,5.27,11.2,2015
194227,2015/11/14 16:00:00,12,-9.97,19.37,0.5,33.66,3.15,58.0,4.36,11.4,2015
194240,2015/11/14 17:00:00,12,-9.97,19.35,0.6,33.62,2.8,60.3,4.54,11.6,2015
194253,2015/11/14 18:00:00,12,-9.97,18.98,1.0,33.07,2.28,79.5,6.05,11.5,2015
194266,2015/11/14 19:00:00,12,-9.97,19.07,0.7,33.22,2.07,76.5,5.81,11.6,2015
194279,2015/11/14 20:00:00,12,-9.97,18.8,0.9,32.78,1.95,92.5,7.07,11.1,2015
194388,2015/11/15 05:00:00,12,-9.97,19.04,0.7,33.11,2.11,79.6,6.05,11.4,2015
194401,2015/11/15 06:00:00,12,-9.97,19.24,0.6,33.43,2.45,69.3,5.24,11.6,2015
194414,2015/11/15 07:00:00,12,-9.97,19.25,0.6,33.45,2.64,66.1,4.99,11.8,2015
194427,2015/11/15 08:00:00,12,-9.97,19.26,0.6,33.45,2.62,65.0,4.91,11.7,2015
194440,2015/11/15 09:00:00,12,-9.97,19.2,0.5,33.39,2.39,68.9,5.21,11.5,2015
194453,2015/11/15 10:00:00,12,-9.97,19.05,0.6,33.17,2.35,76.6,5.81,11.3,2015
194466,2015/11/15 11:00:00,12,-9.97,18.94,0.7,33.04,2.21,79.1,6.02,11.0,2015
194515,2015/11/15 15:00:00,12,-9.97,18.48,0.8,32.32,1.7,104.6,8.07,11.2,2015
194528,2015/11/15 16:00:00,12,-9.97,18.4,0.8,32.23,1.55,106.4,8.22,11.4,2015
194541,2015/11/15 17:00:00,12,-9.97,18.81,0.8,32.78,1.97,86.9,6.64,11.7,2015
194554,2015/11/15 18:00:00,12,-9.97,18.63,0.8,32.53,1.8,96.8,7.44,11.7,2015
194567,2015/11/15 19:00:00,12,-9.97,18.57,0.9,32.46,1.73,98.7,7.59,11.5,2015
194580,2015/11/15 20:00:00,12,-9.97,18.49,0.9,32.37,1.7,102.4,7.89,11.4,2015
194593,2015/11/15 21:00:00,12,-9.97,18.51,0.9,32.34,1.72,102.6,7.91,11.1,2015
194690,2015/11/16 05:00:00,12,-9.97,18.63,0.8,32.48,1.9,96.5,7.42,11.1,2015
194703,2015/11/16 06:00:00,12,-9.97,18.63,0.8,32.45,1.8,99.3,7.63,11.3,2015
194716,2015/11/16 07:00:00,12,-9.97,18.61,0.8,32.44,1.68,98.9,7.61,11.5,2015
194729,2015/11/16 08:00:00,12,-9.97,18.61,0.7,32.44,1.71,98.9,7.61,11.5,2015
194742,2015/11/16 09:00:00,12,-9.97,18.43,0.7,32.28,1.59,103.3,7.98,11.5,2015
194755,2015/11/16 10:00:00,12,-9.97,18.66,0.7,32.49,1.68,97.3,7.47,11.4,2015
194768,2015/11/16 11:00:00,12,-9.97,18.74,0.6,32.58,2.05,88.6,6.79,11.1,2015
194829,2015/11/16 16:00:00,12,-9.97,18.7,0.6,32.54,1.72,93.6,7.18,11.2,2015
194842,2015/11/16 17:00:00,12,-9.97,18.57,0.8,32.37,1.61,100.3,7.72,11.4,2015
194855,2015/11/16 18:00:00,12,-9.97,18.4,0.8,32.19,1.84,103.2,7.98,11.6,2015
194868,2015/11/16 19:00:00,12,-9.97,18.72,0.7,32.57,1.77,91.9,7.05,11.5,2015
194881,2015/11/16 20:00:00,12,-9.97,18.8,0.7,32.67,2.19,80.1,6.13,11.5,2015
194894,2015/11/16 21:00:00,12,-9.97,18.93,0.7,32.83,2.48,64.4,4.91,11.2,2015
195015,2015/11/17 07:00:00,12,-9.97,18.33,0.7,32.14,1.47,106.8,8.27,11.3,2015
195028,2015/11/17 08:00:00,12,-9.97,18.41,0.6,32.23,1.38,103.0,7.96,11.5,2015
195041,2015/11/17 09:00:00,12,-9.97,18.55,0.7,32.3,1.59,100.9,7.77,11.6,2015
195054,2015/11/17 10:00:00,12,-9.97,18.59,0.6,32.36,1.61,98.4,7.57,11.3,2015
195067,2015/11/17 11:00:00,12,-9.97,18.77,0.6,32.53,2.14,84.8,6.5,11.4,2015
195092,2015/11/17 13:00:00,12,-9.97,18.51,0.7,32.29,1.35,100.2,7.73,11.1,2015
195105,2015/11/17 14:00:00,12,-9.97,18.51,0.6,32.3,1.39,98.6,7.61,11.1,2015
195118,2015/11/17 15:00:00,12,-9.97,18.57,0.6,32.34,1.54,98.0,7.55,11.1,2015
195143,2015/11/17 17:00:00,12,-9.97,18.52,0.6,32.29,1.44,100.8,7.77,11.3,2015
195156,2015/11/17 18:00:00,12,-9.97,18.54,0.6,32.31,1.49,100.7,7.76,11.2,2015
195169,2015/11/17 19:00:00,12,-9.97,18.52,0.6,32.28,1.52,100.8,7.77,11.6,2015
195182,2015/11/17 20:00:00,12,-9.97,18.17,1.0,31.85,1.43,106.7,8.3,11.6,2015
195195,2015/11/17 21:00:00,12,-9.97,18.46,1.0,32.04,1.47,106.2,8.21,11.4,2015
195208,2015/11/17 22:00:00,12,-9.97,18.42,1.2,31.96,1.51,108.0,8.36,11.1,2015
195317,2015/11/18 07:00:00,12,-9.97,18.34,0.8,32.1,1.53,107.3,8.31,11.1,2015
195330,2015/11/18 08:00:00,12,-9.97,18.51,0.7,32.26,1.49,99.4,7.67,11.4,2015
195343,2015/11/18 09:00:00,12,-9.97,18.41,0.7,32.17,1.34,104.1,8.05,11.3,2015
195356,2015/11/18 10:00:00,12,-9.97,18.42,0.7,32.15,1.34,104.6,8.09,11.5,2015
195369,2015/11/18 11:00:00,12,-9.97,18.34,0.7,32.1,1.29,107.6,8.34,11.4,2015
195382,2015/11/18 12:00:00,12,-9.97,18.39,0.7,32.13,1.36,104.0,8.05,11.3,2015
195419,2015/11/18 15:00:00,12,-9.97,18.42,0.7,32.17,1.47,103.0,7.96,11.0,2015
195444,2015/11/18 17:00:00,12,-9.97,18.77,0.7,32.51,2.39,72.5,5.56,11.1,2015
195457,2015/11/18 18:00:00,12,-9.97,18.55,0.8,32.3,1.56,97.4,7.5,11.2,2015
195470,2015/11/18 19:00:00,12,-9.97,18.72,0.8,32.49,1.94,77.6,5.95,11.2,2015
195483,2015/11/18 20:00:00,12,-9.97,18.85,0.8,32.66,2.42,57.7,4.41,11.3,2015
195496,2015/11/18 21:00:00,12,-9.97,18.9,0.7,32.76,2.63,57.9,4.42,11.2,2015
195509,2015/11/18 22:00:00,12,-9.97,18.92,0.7,32.81,2.41,56.6,4.32,11.2,2015
195522,2015/11/18 23:00:00,12,-9.97,18.94,0.8,32.83,2.46,52.9,4.03,11.1,2015
195631,2015/11/19 08:00:00,12,-9.97,19.11,0.6,33.26,2.45,37.3,2.83,11.1,2015
195644,2015/11/19 09:00:00,12,-9.97,19.08,0.6,33.22,3.11,38.4,2.91,11.1,2015
195657,2015/11/19 10:00:00,12,-9.97,19.05,0.6,33.19,2.5,43.0,3.26,11.4,2015
195670,2015/11/19 11:00:00,12,-9.97,19.04,0.6,33.19,2.37,43.4,3.3,11.4,2015
195683,2015/11/19 12:00:00,12,-9.97,19.05,0.6,33.2,2.29,43.1,3.27,11.4,2015
195696,2015/11/19 13:00:00,12,-9.97,19.06,0.5,33.22,2.12,42.3,3.21,11.3,2015
195709,2015/11/19 14:00:00,12,-9.97,19.04,0.6,33.19,1.97,45.2,3.43,11.0,2015
195746,2015/11/19 17:00:00,12,-9.97,19.05,0.7,33.2,2.79,44.1,3.34,11.0,2015
195783,2015/11/19 20:00:00,12,-9.97,19.11,0.6,33.29,2.23,42.2,3.2,11.0,2015
195796,2015/11/19 21:00:00,12,-9.97,19.11,0.6,33.29,2.17,43.0,3.26,11.1,2015
195809,2015/11/19 22:00:00,12,-9.97,19.11,0.6,33.3,2.06,43.6,3.3,11.2,2015
195822,2015/11/19 23:00:00,12,-9.97,19.11,0.7,33.28,2.07,44.0,3.33,11.2,2015
195835,2015/11/20 00:00:00,12,-9.97,19.11,0.6,33.3,2.01,44.2,3.35,11.1,2015
195944,2015/11/20 09:00:00,12,-9.97,19.12,0.5,33.31,1.97,41.9,3.18,11.1,2015
195957,2015/11/20 10:00:00,12,-9.97,19.13,0.5,33.31,1.96,41.4,3.14,11.3,2015
195970,2015/11/20 11:00:00,12,-9.97,19.1,0.5,33.26,1.8,46.7,3.54,11.4,2015
195983,2015/11/20 12:00:00,12,-9.97,19.11,0.5,33.26,1.87,45.4,3.44,11.5,2015
195996,2015/11/20 13:00:00,12,-9.97,19.13,0.5,33.3,1.96,41.1,3.12,11.3,2015
196009,2015/11/20 14:00:00,12,-9.97,19.13,0.5,33.3,1.97,40.7,3.08,11.3,2015
196022,2015/11/20 15:00:00,12,-9.97,19.13,0.5,33.3,1.96,40.0,3.03,11.2,2015
196035,2015/11/20 16:00:00,12,-9.97,19.12,0.6,33.27,1.83,42.7,3.24,11.0,2015
196108,2015/11/20 22:00:00,12,-9.97,19.12,1.0,33.26,2.05,43.8,3.32,11.1,2015
196121,2015/11/20 23:00:00,12,-9.97,19.08,1.0,33.22,1.79,46.2,3.5,11.2,2015
196134,2015/11/21 00:00:00,12,-9.97,19.11,0.9,33.28,1.93,42.5,3.22,11.2,2015
196147,2015/11/21 01:00:00,12,-9.97,19.12,0.8,33.29,1.85,42.2,3.2,11.1,2015
196256,2015/11/21 10:00:00,12,-9.97,19.13,0.5,33.31,1.86,37.5,2.84,11.0,2015
196269,2015/11/21 11:00:00,12,-9.97,19.13,0.5,33.31,1.86,38.3,2.9,11.3,2015
196282,2015/11/21 12:00:00,12,-9.97,19.13,0.5,33.31,1.87,37.5,2.84,11.4,2015
196295,2015/11/21 13:00:00,12,-9.97,19.13,0.5,33.31,1.63,40.6,3.07,11.3,2015
196308,2015/11/21 14:00:00,12,-9.97,19.13,0.5,33.3,1.62,39.5,2.99,11.4,2015
196321,2015/11/21 15:00:00,12,-9.97,19.1,0.5,33.26,1.62,45.5,3.45,11.2,2015
196334,2015/11/21 16:00:00,12,-9.97,19.08,0.6,33.21,1.65,46.4,3.52,11.1,2015
196419,2015/11/21 23:00:00,12,-9.97,19.13,0.6,33.28,2.07,42.5,3.22,11.0,2015
196432,2015/11/22 00:00:00,12,-9.97,19.13,0.6,33.29,2.06,43.0,3.26,11.1,2015
196445,2015/11/22 01:00:00,12,-9.97,19.13,0.6,33.27,2.13,42.3,3.21,11.2,2015
196458,2015/11/22 02:00:00,12,-9.97,19.13,0.6,33.28,2.11,40.5,3.07,11.3,2015
196471,2015/11/22 03:00:00,12,-9.97,19.13,0.6,33.29,2.14,39.4,2.99,11.2,2015
196484,2015/11/22 04:00:00,12,-9.97,19.12,0.6,33.28,2.04,39.7,3.0,11.1,2015
196581,2015/11/22 12:00:00,12,-9.97,19.16,0.5,33.36,2.14,49.8,3.77,11.4,2015
196594,2015/11/22 13:00:00,12,-9.97,19.17,0.5,33.38,2.58,50.1,3.79,11.4,2015
196607,2015/11/22 14:00:00,12,-9.97,19.17,0.5,33.39,2.03,48.1,3.64,11.4,2015
196620,2015/11/22 15:00:00,12,-9.97,19.17,0.5,33.39,2.17,48.0,3.63,11.5,2015
196633,2015/11/22 16:00:00,12,-9.97,19.16,0.5,33.38,2.33,48.6,3.68,11.4,2015
196646,2015/11/22 17:00:00,12,-9.97,19.16,0.5,33.39,2.19,48.5,3.67,11.1,2015
196743,2015/11/23 01:00:00,12,-9.97,18.91,0.6,33.38,2.4,67.0,5.09,11.2,2015
196756,2015/11/23 02:00:00,12,-9.97,18.9,0.5,33.4,2.5,64.5,4.91,11.4,2015
196769,2015/11/23 03:00:00,12,-9.97,18.89,0.5,33.4,2.52,63.9,4.86,11.4,2015
196782,2015/11/23 04:00:00,12,-9.97,18.89,0.5,33.39,2.76,65.0,4.95,11.4,2015
196795,2015/11/23 05:00:00,12,-9.97,18.87,0.5,33.41,2.54,63.9,4.86,11.1,2015
196880,2015/11/23 12:00:00,12,-9.97,18.85,0.6,33.49,2.39,71.2,5.42,11.0,2015
196893,2015/11/23 13:00:00,12,-9.97,18.85,0.5,33.5,2.49,72.1,5.48,11.5,2015
196906,2015/11/23 14:00:00,12,-9.97,18.85,0.5,33.5,2.61,71.3,5.43,11.5,2015
196919,2015/11/23 15:00:00,12,-9.97,18.85,0.6,33.52,2.61,72.8,5.54,11.6,2015
196932,2015/11/23 16:00:00,12,-9.97,18.85,0.6,33.52,2.45,74.6,5.68,11.5,2015
196945,2015/11/23 17:00:00,12,-9.97,18.84,0.7,33.5,2.49,74.4,5.66,11.2,2015
197042,2015/11/24 01:00:00,12,-9.97,18.82,0.9,33.51,3.19,76.3,5.81,11.2,2015
197055,2015/11/24 02:00:00,12,-9.97,18.83,0.8,33.52,2.9,76.8,5.85,11.4,2015
197068,2015/11/24 03:00:00,12,-9.97,18.83,0.9,33.53,2.83,76.6,5.83,11.7,2015
197081,2015/11/24 04:00:00,12,-9.97,18.83,0.8,33.53,2.77,77.3,5.88,11.7,2015
197094,2015/11/24 05:00:00,12,-9.97,18.83,0.7,33.53,2.66,76.5,5.82,11.6,2015
197107,2015/11/24 06:00:00,12,-9.97,18.84,0.7,33.52,2.64,75.9,5.77,11.3,2015
197120,2015/11/24 07:00:00,12,-9.97,18.84,0.7,33.54,2.72,75.8,5.76,11.2,2015
197181,2015/11/24 12:00:00,12,-9.97,18.28,0.9,32.97,1.73,91.6,7.07,11.2,2015
197194,2015/11/24 13:00:00,12,-9.97,18.82,0.7,33.51,2.49,78.7,5.99,11.5,2015
197207,2015/11/24 14:00:00,12,-9.97,18.78,0.7,33.5,2.3,78.3,5.97,11.6,2015
197220,2015/11/24 15:00:00,12,-9.97,18.77,0.7,33.49,2.15,78.7,6.0,11.9,2015
197233,2015/11/24 16:00:00,12,-9.97,18.67,0.8,33.36,2.25,82.9,6.33,11.8,2015
197246,2015/11/24 17:00:00,12,-9.97,18.71,0.8,33.37,2.08,78.7,6.01,11.7,2015
197259,2015/11/24 18:00:00,12,-9.97,18.45,0.9,33.16,1.83,86.2,6.62,11.3,2015
197354,2015/11/25 02:00:00,12,-9.97,18.7,1.0,33.31,2.55,74.2,5.67,11.2,2015
197367,2015/11/25 03:00:00,12,-9.97,18.67,0.9,33.32,2.6,75.6,5.78,11.7,2015
197380,2015/11/25 04:00:00,12,-9.97,18.6,1.1,33.27,2.49,78.8,6.03,11.8,2015
197393,2015/11/25 05:00:00,12,-9.97,18.57,1.1,33.23,2.37,81.1,6.21,11.7,2015
197406,2015/11/25 06:00:00,12,-9.97,18.57,1.0,33.22,4.94,79.2,6.06,11.5,2015
197419,2015/11/25 07:00:00,12,-9.97,18.56,1.0,33.22,2.33,79.1,6.06,11.4,2015
197432,2015/11/25 08:00:00,12,-9.97,18.58,0.8,33.29,2.37,80.7,6.18,11.0,2015
197493,2015/11/25 13:00:00,12,-9.97,18.12,1.2,32.85,2.03,90.2,6.99,11.3,2015
197506,2015/11/25 14:00:00,12,-9.97,18.58,0.9,33.35,2.52,82.8,6.34,11.4,2015
197519,2015/11/25 15:00:00,12,-9.97,18.62,0.9,33.42,3.05,81.4,6.22,11.7,2015
197532,2015/11/25 16:00:00,12,-9.97,18.63,0.9,33.43,2.89,82.2,6.28,11.7,2015
197545,2015/11/25 17:00:00,12,-9.97,18.63,1.1,33.42,2.86,81.5,6.23,11.9,2015
197558,2015/11/25 18:00:00,12,-9.97,18.63,1.3,33.41,2.56,82.9,6.33,11.5,2015
197655,2015/11/26 02:00:00,12,-9.97,18.46,1.2,33.35,3.18,81.6,6.26,11.1,2015
197668,2015/11/26 03:00:00,12,-9.97,18.42,1.1,33.35,2.97,82.8,6.36,11.5,2015
197681,2015/11/26 04:00:00,12,-9.97,18.39,1.1,33.33,3.0,83.3,6.4,11.8,2015
197694,2015/11/26 05:00:00,12,-9.97,18.19,1.2,33.19,2.66,88.5,6.83,11.7,2015
197707,2015/11/26 06:00:00,12,-9.97,17.74,1.3,32.9,1.66,99.9,7.79,12.0,2015
197721,2015/11/26 07:00:00,12,-9.97,17.7,1.3,32.87,2.27,99.7,7.79,11.6,2015
197734,2015/11/26 08:00:00,12,-9.97,17.51,1.3,32.75,2.26,104.2,8.17,11.4,2015
197747,2015/11/26 09:00:00,12,-9.97,17.48,1.4,32.74,2.24,104.6,8.2,11.1,2015
197784,2015/11/26 12:00:00,12,-9.97,17.49,1.3,32.8,2.17,105.8,8.29,11.1,2015
197797,2015/11/26 13:00:00,12,-9.97,17.49,1.3,32.83,2.35,106.5,8.35,11.3,2015
197810,2015/11/26 14:00:00,12,-9.97,17.49,1.6,32.81,1.96,106.9,8.38,11.3,2015
197823,2015/11/26 15:00:00,12,-9.97,17.48,1.4,32.8,1.93,108.0,8.47,11.9,2015
197836,2015/11/26 16:00:00,12,-9.87,17.48,1.3,32.8,1.25,107.9,8.46,12.1,2015
197850,2015/11/26 17:00:00,12,-9.87,17.49,1.4,32.81,1.28,107.7,8.45,12.1,2015
197864,2015/11/26 18:00:00,12,-9.97,17.47,1.3,32.81,1.9,107.4,8.42,11.8,2015
197877,2015/11/26 19:00:00,12,-9.97,17.47,1.4,32.8,2.06,107.6,8.44,11.5,2015
197890,2015/11/26 20:00:00,12,-9.97,17.46,1.3,32.8,1.95,106.7,8.37,11.0,2015
